"gene_id"	"RNA.seq.sample2"	"RNA.seq.sample1"
"ENSG00000256155.1"	0.313239025116655	0.258801837334341
"ENSG00000245648.1"	0.0460625663645812	0.0483431119820009
"ENSG00000255819.7"	0.00477222199745673	0.0444937539490136
"ENSG00000134545.13"	0.0983734032704859	0.131319465071014
"ENSG00000180574.3"	0.109105868112038	0.0942521994376827
"ENSG00000256667.6"	1.43541956512083	2.23285826975955
"ENSG00000111196.9"	3.67511139422437	4.05734894162194
"ENSG00000060140.8"	0.575966078803758	0.668430196288026
"ENSG00000060138.12"	5.6395503426498	5.68279568159785
"ENSG00000121377.2"	0.156080006431675	0.824952711985871
"ENSG00000121314.2"	0.380984281474661	0.748667622852425
"ENSG00000121381.3"	0.447868130700863	0.218922611474889
"ENSG00000231887.6"	0.10017073650692	0.234659656520047
"ENSG00000134551.12"	0.164722421937032	0.218268498016221
"ENSG00000256537.4"	4.1908017025824	4.28393508999302
"ENSG00000275119.1"	0.792396231602577	0.950350067477314
"ENSG00000230657.6"	0.103925514469914	0.0709865633052896
"ENSG00000251655.6"	0.0326668569377483	0.022138243304751
"ENSG00000237303.2"	2.21914501219602	1.15986368937804
"ENSG00000278654.1"	1.54191931362905	1.70446167980527
"ENSG00000270863.1"	0.845623155016844	1.60080261395637
"ENSG00000247157.6"	0.813229669197348	0.719871088701423
"ENSG00000139083.10"	3.32472795017541	3.0423218094296
"ENSG00000121380.12"	0.0321321037858622	0.0563809456212054
"ENSG00000070018.8"	2.51954389414117	2.59000201600436
"ENSG00000111261.13"	1.1487108561851	1.15660505027722
"ENSG00000205791.3"	0.87089636073432	1.08355041863317
"ENSG00000165714.10"	1.87657733876668	1.67463340363084
"ENSG00000111266.8"	2.10974403959102	1.95559109080778
"ENSG00000255670.1"	1.71003258101866	1.74928365710398
"ENSG00000111269.2"	2.8114753667687	2.65989421990227
"ENSG00000275963.1"	1.09156793468215	1.85536889308419
"ENSG00000183150.7"	0.248441101429214	0.119275256967612
"ENSG00000257004.1"	0.128780941016559	0.102392772819031
"ENSG00000111276.10"	5.54417811522122	5.47843086946203
"ENSG00000256658.1"	1.36527019145948	0.306278969763973
"ENSG00000178878.12"	4.81431090957791	4.50380336756193
"ENSG00000241352.3"	3.18337336914919	3.34126534045189
"ENSG00000234498.3"	5.7887974033874	5.35706174035343
"ENSG00000013588.5"	6.75020077691195	6.53580004915625
"ENSG00000247498.9"	1.98593723348629	1.67472172094672
"ENSG00000111291.8"	0.0773157202737131	0.181195528809299
"ENSG00000013583.8"	3.78797112605364	3.60731054608162
"ENSG00000255621.1"	0.411376905513824	0.462917700863433
"ENSG00000084444.13"	1.32505277345507	1.24293691287637
"ENSG00000111305.18"	0.397642549506188	0.343584279839523
"ENSG00000134531.9"	6.24961761763421	6.06452845456901
"ENSG00000256306.1"	0.187695652425932	0.287196546687769
"ENSG00000273079.4"	0.00121845602779394	0.000548612259412941
"ENSG00000256084.1"	0.484366930525903	0.147642356539868
"ENSG00000244573.3"	0.120007111954812	0.184801560401363
"ENSG00000171681.12"	2.92102467279769	3.3382908288782
"ENSG00000121316.10"	0.0111279595490063	0.0075232373272259
"ENSG00000256751.5"	0.00346965421047016	0.0140054197152859
"ENSG00000070019.4"	0.0149851533072527	0.0316170839407583
"ENSG00000214772.2"	0.0116952012047557	0.0183832442728416
"ENSG00000261324.2"	3.4549970887033	3.4306302686371
"ENSG00000197837.3"	6.16079713514744	6.00706543721601
"ENSG00000246705.4"	4.18526007729948	3.99113965358211
"ENSG00000084463.7"	5.08071767558999	5.00360592954936
"ENSG00000182993.3"	0.179510117429394	0.275153363885282
"ENSG00000111339.10"	0.02992019373317	0.0135453448173151
"ENSG00000111341.9"	0.109902732376553	0.146518261260837
"ENSG00000139055.6"	0.0496245209064562	0.112388103412877
"ENSG00000111348.8"	3.17975733569207	2.86898484012181
"ENSG00000134533.6"	0.00449275414758798	0.00505501911409291
"ENSG00000151490.13"	0.0273308817381121	0.0393797015572987
"ENSG00000151491.12"	2.5753841108139	3.19802172796261
"ENSG00000023734.10"	5.31663072702168	5.32326928887616
"ENSG00000023697.12"	2.52165551203001	2.6831970649134
"ENSG00000008394.12"	2.91534256444713	3.26448315162193
"ENSG00000256238.1"	1.94028841344337	1.82247978746345
"ENSG00000048540.14"	0.0029005567639482	0.0194728643839528
"ENSG00000255871.2"	0.427573561628892	0.47323412048546
"ENSG00000255740.2"	0.429279356650787	1.4415037057145
"ENSG00000213235.3"	0.981239625204808	0.564018310787276
"ENSG00000111404.6"	0.0172646059359406	0.0302735079367089
"ENSG00000139144.9"	0.00315177050774314	0.00182496119591097
"ENSG00000139151.14"	0.0228575543069049	0.0220545888952145
"ENSG00000255993.1"	0.357723334332606	0.172068181663205
"ENSG00000052126.14"	1.63078075826861	2.02461752495571
"ENSG00000139154.14"	1.93368353976327	1.99337588963086
"ENSG00000245205.3"	1.11013328506397	0.784226169418223
"ENSG00000255910.1"	0.0455017159726705	0.0838711047451919
"ENSG00000256287.1"	0.0213259783780702	0.0372328318346898
"ENSG00000172572.6"	0.034552649363096	0.0702592676605858
"ENSG00000139155.8"	0.00621282305454374	0.00419796205409013
"ENSG00000257046.5"	0.00131533913322304	0.0017760061357534
"ENSG00000134538.2"	0.00334029210265278	0.0179522334497897
"ENSG00000084453.16"	0.00813611642377224	0.0172115459928822
"ENSG00000121351.7"	0.0215008542482566	0.0097182303848738
"ENSG00000121350.15"	0.860184049625612	1.34389024717093
"ENSG00000004700.15"	3.83627485172095	4.39786236985763
"ENSG00000111711.9"	4.22768655612839	4.93713503138786
"ENSG00000134548.9"	0.92110735609335	0.513688330071405
"ENSG00000111713.2"	0.0440520444508058	0.0591768782064769
"ENSG00000111716.12"	4.34532146433065	4.33202742159479
"ENSG00000256615.1"	0.0274681154294246	0.0272048360416066
"ENSG00000121361.3"	0.234812145635029	0.0672794921384938
"ENSG00000069431.10"	0.0420368189481316	0.0742936592979806
"ENSG00000257022.1"	0.0235973585338994	0.0119983119525074
"ENSG00000111726.12"	3.2216562419249	3.34568553061015
"ENSG00000111728.10"	0.0134885814409981	0.0136608474900425
"ENSG00000111731.12"	1.96135687286278	2.49250362941814
"ENSG00000256371.1"	0.290991929292412	0.138289572820678
"ENSG00000257023.1"	0.0561089654645194	0.0456295473634055
"ENSG00000139163.15"	2.47583756628682	3.40721816739629
"ENSG00000256995.6"	0.015533979968887	0.0224586207438809
"ENSG00000256321.5"	0.0097619532516289	0.00791484375222628
"ENSG00000134532.15"	0.0216935826952751	0.042767579979948
"ENSG00000255864.5"	0.0863160773830168	0.179071667291956
"ENSG00000255745.1"	0.00259153439666303	0.017408856539441
"ENSG00000060982.14"	2.95833885156766	3.34157191619645
"ENSG00000226397.7"	0.0856211453103184	0.114463172168947
"ENSG00000118308.14"	0.00619259175764676	0.0139006702881196
"ENSG00000258449.1"	0.0432687553882806	0.364917507135523
"ENSG00000118307.18"	0.0770482219539717	0.0632807956211801
"ENSG00000205707.10"	1.64837120530661	2.00426011124813
"ENSG00000133703.11"	2.95342069174313	3.33925920314914
"ENSG00000274987.1"	0.718512305233042	0.368000735543778
"ENSG00000275197.1"	0.28974320516343	0.926839755258879
"ENSG00000278743.1"	1.46015756299854	2.59118384310701
"ENSG00000152936.10"	0.00677938038742483	0.00203782833854837
"ENSG00000246695.7"	2.84693790297528	2.98957124719079
"ENSG00000123094.15"	2.05227353044761	2.56852579986129
"ENSG00000123095.5"	3.85546226091663	3.63635289824207
"ENSG00000123096.11"	0.0898665697900486	0.151391460872923
"ENSG00000256894.1"	2.92423957549854	2.76117583877839
"ENSG00000256234.1"	0.0512374588818409	0.0575345402496801
"ENSG00000255968.1"	0.0871919008359744	0.0921896160812243
"ENSG00000256185.1"	1.02631349598758	1.26312828827642
"ENSG00000123104.11"	1.09136684653764	1.47172155817545
"ENSG00000064102.14"	2.86223289505104	3.23934506802821
"ENSG00000111790.13"	2.82420387562381	3.32499971374724
"ENSG00000247903.1"	0.108751038706111	0.199153798657722
"ENSG00000064115.10"	3.46010873211721	3.33147211912134
"ENSG00000152944.8"	2.78446165131327	3.06136884225518
"ENSG00000256625.1"	0.171738686524907	0.243484417838458
"ENSG00000211455.7"	1.00246254470735	1.31204413746186
"ENSG00000029153.14"	1.79083590290037	1.930501375496
"ENSG00000245311.2"	0.00950431380187784	0.0128202676717788
"ENSG00000165935.9"	0.315271978912625	0.457187759032484
"ENSG00000110841.13"	3.68580885019598	3.7534492693546
"ENSG00000248100.2"	0.0312215581530389	0.122514888268657
"ENSG00000256056.1"	0.307915288026231	0.401951536695451
"ENSG00000256377.5"	0.0614747515282271	0.0500104501505459
"ENSG00000174236.3"	3.70939829438093	3.48499705966794
"ENSG00000276261.1"	2.7875306351997	3.21814285453865
"ENSG00000230519.2"	2.37336090723771	1.313831153123
"ENSG00000256504.2"	0.220150553471195	0.531323809580735
"ENSG00000061794.12"	3.07927147769633	3.02696715304468
"ENSG00000205693.3"	0.0621145737127174	0.0832644233841108
"ENSG00000256747.1"	0.13805450121117	0.746792882166413
"ENSG00000087448.9"	4.71874526411777	4.52912331493067
"ENSG00000087494.15"	0.556821125761117	0.417265001556825
"ENSG00000257042.1"	0.20812508042194	0.063375628704272
"ENSG00000123106.10"	0.862975750158793	1.44314708800191
"ENSG00000247934.4"	0.728685086563268	0.843963489485996
"ENSG00000257258.1"	0.73351188800862	0.353584940272018
"ENSG00000064763.10"	0.93092132076081	1.26858168511514
"ENSG00000275476.1"	0.599627206053618	0.430775907399342
"ENSG00000257176.2"	0.319113989707757	0.582039353853275
"ENSG00000274315.1"	1.99546658449123	3.33304504841932
"ENSG00000273680.1"	1.88478875864562	3.25886295652092
"ENSG00000087502.17"	2.57089356013083	3.35380711759824
"ENSG00000257599.1"	0.0237214177870774	0.0440428299024204
"ENSG00000187950.8"	0.482100638505827	0.814009294971146
"ENSG00000133687.15"	3.33852392123329	3.48319390701807
"ENSG00000257756.5"	0.00273762135070567	0.0110590343933713
"ENSG00000133704.9"	3.28082008981301	3.38019231279626
"ENSG00000110888.17"	2.7556743728785	3.1184171509615
"ENSG00000246331.2"	0.127898244864656	0.135970532023182
"ENSG00000235884.3"	3.13179934833174	3.15980236326426
"ENSG00000258118.1"	1.29305885215841	0.725021862897481
"ENSG00000110900.14"	0.501606592340977	0.414202606294672
"ENSG00000226472.7"	2.49164699536448	2.09075269267264
"ENSG00000256984.1"	0.055980291179544	0.214487558275577
"ENSG00000245614.3"	1.34905955983598	1.41299008981207
"ENSG00000013573.16"	4.8359258667133	4.62191917817939
"ENSG00000177359.17"	0.196303261814835	0.208743927939787
"ENSG00000243517.1"	0.869129790990809	1.08149151699713
"ENSG00000270395.1"	1.3063923883487	2.31585773612863
"ENSG00000275097.1"	0.611994935691455	1.04984139300467
"ENSG00000139146.13"	3.25093279334062	3.01581025368738
"ENSG00000177340.5"	0.65898808608111	1.00379222089094
"ENSG00000256232.1"	0.0307067856400868	0.158602392495651
"ENSG00000170456.14"	2.64882128429588	2.4583233753497
"ENSG00000255867.1"	0.474187846898462	0.395395682244615
"ENSG00000139160.13"	0.92401331437497	0.890267801163105
"ENSG00000151743.10"	0.75739751249865	0.876757718018444
"ENSG00000276900.1"	2.42708072251823	1.63494071611065
"ENSG00000256843.1"	1.47312524374187	1.7649794239264
"ENSG00000223722.3"	0.39122044522091	0.880749853672281
"ENSG00000188375.4"	0.438732866922693	1.28681948644987
"ENSG00000255760.1"	0.0865650284594693	0.0238968809830944
"ENSG00000174718.11"	2.81305975475461	3.00131773041305
"ENSG00000276136.1"	1.92817154669758	1.48273248804066
"ENSG00000257094.1"	0.856397016396421	0.629728960654878
"ENSG00000257530.1"	0.243066072442068	0.260929649072328
"ENSG00000151746.13"	3.00407177379067	2.81727781403259
"ENSG00000139132.14"	1.41364042854615	1.24482048952149
"ENSG00000087470.17"	2.87638488424449	3.12660878774044
"ENSG00000276148.1"	1.3311483322911	2.8363136004095
"ENSG00000257511.1"	2.77741867981003	3.2853805937943
"ENSG00000139131.12"	2.80972845821719	2.8387771879171
"ENSG00000057294.13"	0.85949219083702	0.708741000306955
"ENSG00000257316.1"	0.383697301033723	0.185424425400844
"ENSG00000110975.8"	0.00824057778044364	0.00371530156795582
"ENSG00000139133.6"	3.27019758637311	4.06508799836512
"ENSG00000245482.2"	0.036946712207261	0.0100725126064991
"ENSG00000256538.1"	0.325390923599726	0.60941634910287
"ENSG00000175548.8"	2.06690672644698	2.95197524960673
"ENSG00000258119.1"	0.00395329522996048	0.0369450176885565
"ENSG00000139117.13"	1.07195400246042	1.60320625052091
"ENSG00000257718.1"	0.87731394344562	0.765264835273597
"ENSG00000139116.17"	1.23426746447819	1.69846989006211
"ENSG00000173208.3"	0.0282259241655989	0.0447890036911411
"ENSG00000180116.15"	0.00447538923076289	0.00259187295887918
"ENSG00000151229.12"	0.466032065826777	0.815272993025889
"ENSG00000225342.2"	0.0411965919971072	0.0186902609267415
"ENSG00000188906.13"	0.32905817947932	0.470071163292466
"ENSG00000205592.13"	0.0431296541647822	0.0763182836286965
"ENSG00000018236.14"	0.00237529259339816	0.00576706620499761
"ENSG00000165966.14"	0.00140289090964844	0.00378591778272613
"ENSG00000257239.1"	0.0278759810286872	0.0305579740371038
"ENSG00000271379.1"	0.786500567077462	1.67922612876092
"ENSG00000151233.10"	2.46296999068678	2.8986731902913
"ENSG00000015153.14"	2.58495225746745	2.61752557117176
"ENSG00000134283.17"	2.21362686504426	2.4402550392914
"ENSG00000139168.7"	3.53211293246216	3.72776794549281
"ENSG00000257376.1"	0.102947944509383	0.584416316075424
"ENSG00000139174.10"	3.56202445004799	3.21991093364894
"ENSG00000257225.1"	0.414989183791237	0.232702379660611
"ENSG00000257510.1"	0.00581675177749167	0.0156568244320351
"ENSG00000257164.5"	0.0788606962322478	0.0595650724125394
"ENSG00000257114.2"	0.0776681390165341	0.0290940216431415
"ENSG00000257849.1"	0.775261119450202	1.2464858357966
"ENSG00000258331.1"	0.111449309937424	0.0309597881395732
"ENSG00000173157.16"	0.00999909706284569	0.00982111904640404
"ENSG00000257907.2"	0.13516035563344	0.339441929725087
"ENSG00000129317.14"	3.31178936727542	4.32574755289238
"ENSG00000257896.1"	0.117177423092512	0.0539278190267645
"ENSG00000198001.13"	3.42322381036797	3.52496725352708
"ENSG00000151239.13"	4.61848737066965	5.33294274415618
"ENSG00000139173.9"	0.662209468776873	1.02149406079888
"ENSG00000257947.1"	0.00919316965936001	0.0368878245765123
"ENSG00000184613.10"	0.0134784565268148	0.0164236059024558
"ENSG00000134297.6"	1.40393676908493	1.35288666995497
"ENSG00000177119.15"	2.71452273569878	2.85840169411988
"ENSG00000257657.2"	0.0236590748120372	0.0244260084590807
"ENSG00000273015.2"	2.10687088921623	2.43219756010361
"ENSG00000189079.15"	2.19013003499552	2.49562159514351
"ENSG00000139218.17"	2.96139273210297	3.90652150016006
"ENSG00000111371.15"	4.79687780641076	4.94703181522825
"ENSG00000134294.13"	9.45384321800341	9.68679143813017
"ENSG00000258096.1"	1.13061431104461	1.01595444044814
"ENSG00000257261.5"	1.37886677760557	1.79989348091421
"ENSG00000257496.1"	0.584252431120053	0.743492957386502
"ENSG00000139209.15"	0.380431471067932	0.493104673044986
"ENSG00000274723.1"	0.295610534364729	0.140602600321959
"ENSG00000139211.6"	2.63722826478445	2.61799509216446
"ENSG00000179715.12"	0.430416819247465	0.514531100333679
"ENSG00000247774.6"	0.0170089139590915	0.067702762537869
"ENSG00000257925.1"	0.0130674564645356	0.0117698644278783
"ENSG00000258181.1"	0.092877618527965	0.0256803298750842
"ENSG00000005175.9"	2.11373082550283	2.56026833510178
"ENSG00000257433.5"	1.32244117967136	1.08464037252184
"ENSG00000111405.8"	0.055949081228228	0.0153263425887484
"ENSG00000280054.1"	0.205968900367112	0.0963697666744956
"ENSG00000079337.15"	0.663465090365114	0.418579479053521
"ENSG00000211584.13"	2.36856988513294	2.11658099329077
"ENSG00000061273.17"	4.5682865395345	4.40448089549546
"ENSG00000268069.2"	0.549711018269813	1.06768604797435
"ENSG00000257488.5"	0.0795495725606569	0.0219214186357074
"ENSG00000111424.10"	2.17732041918606	1.95059142362959
"ENSG00000205537.2"	0.101610374082154	0.0755331942960539
"ENSG00000278385.1"	0.281440924272513	0.747394429808095
"ENSG00000134291.11"	6.46169153524544	6.20060526552861
"ENSG00000139219.17"	0.0506804236149668	0.00771901608484617
"ENSG00000257985.1"	0.012697033136336	0.034039818630057
"ENSG00000257955.1"	0.0629881942330948	0.0428309536212679
"ENSG00000276814.1"	2.27537241040354	2.09940443187632
"ENSG00000079387.13"	3.03460167394646	3.10844581775667
"ENSG00000226138.4"	1.03106556385876	0.555564649442682
"ENSG00000152556.15"	4.19520645406188	3.9240099317592
"ENSG00000177981.10"	2.29715850570931	2.22589654853782
"ENSG00000274124.1"	1.58822617079674	1.66359424323772
"ENSG00000177875.4"	1.6741377958212	2.22680523823352
"ENSG00000279875.1"	0.0940481049494558	0.710851056034003
"ENSG00000269514.1"	1.13909282153367	1.39166082157535
"ENSG00000258234.1"	0.003397423526974	0.0137148968467289
"ENSG00000167528.12"	1.74363302988016	1.68240569783621
"ENSG00000257735.1"	0.0485522348915536	0.047229996147451
"ENSG00000197376.2"	0.023842874472315	0.0214832269212957
"ENSG00000139620.12"	3.88666950954425	3.69040649747421
"ENSG00000129315.9"	4.48019518768515	4.26228283231426
"ENSG00000257987.5"	0.0187203181450364	0.00634737729293031
"ENSG00000257653.1"	0.151622028014381	0.377740969963058
"ENSG00000174233.11"	4.97150225698311	4.7007942796102
"ENSG00000257660.5"	0.124532006078252	0.449158315209382
"ENSG00000271547.1"	1.56581816741815	2.40657861994876
"ENSG00000167535.7"	4.27626386302934	3.9334191448026
"ENSG00000174243.9"	4.54463141156054	4.42048091961171
"ENSG00000172602.9"	0.441078948663305	0.430520632303573
"ENSG00000239617.1"	1.3679919928228	0.89070315052641
"ENSG00000272822.1"	2.2458076212805	2.0340875143798
"ENSG00000139537.10"	0.0574724591955626	0.0261547844674809
"ENSG00000134287.9"	0.214901219098698	0.158600672359602
"ENSG00000169884.13"	2.02163030538521	2.04704973733529
"ENSG00000181418.7"	1.44116301577136	1.61950586513304
"ENSG00000257913.2"	0.0593599049615973	0.101555542719251
"ENSG00000181929.11"	4.54599091704805	4.3487174096155
"ENSG00000167548.14"	6.05415249148156	5.82743377103376
"ENSG00000167550.10"	1.71116078873608	1.64217784421876
"ENSG00000139549.2"	0.964177279515578	1.13108760204831
"ENSG00000257346.1"	0.0570409275591166	0.347456148432245
"ENSG00000139636.15"	4.58198114118459	4.37509802220173
"ENSG00000123416.15"	10.8788670266636	10.7351872103006
"ENSG00000258017.1"	2.12638997584045	2.03490296503948
"ENSG00000167552.13"	8.04303764484189	7.79009877797889
"ENSG00000167553.14"	5.12589331069582	4.91939854992014
"ENSG00000258101.2"	2.27352350318424	2.08141952874933
"ENSG00000258232.2"	0.262696824597104	0.142392993890129
"ENSG00000258334.1"	0.145137859160293	0.0960137147104045
"ENSG00000135406.13"	0.0964249577714108	0.320677203408008
"ENSG00000135451.12"	5.77915131310707	5.58119617264768
"ENSG00000186897.4"	1.31839293166157	1.06845274917071
"ENSG00000178401.14"	3.67318108364819	3.64956926225085
"ENSG00000123352.17"	4.01790211208623	3.71894439792435
"ENSG00000135519.6"	0.562967915587847	0.638097477509689
"ENSG00000187778.13"	5.2889379181119	5.18969039124177
"ENSG00000110844.13"	2.7852466271522	2.50605931355876
"ENSG00000257964.1"	1.78421566959132	0.817006456326015
"ENSG00000135436.8"	0.393612807753827	0.416218601813022
"ENSG00000161791.13"	4.57989690017922	4.33141121071292
"ENSG00000139644.12"	6.34592228829903	6.25185693657043
"ENSG00000167566.16"	4.59295827565634	4.36220498867605
"ENSG00000258057.5"	0.543094246241673	0.501813853538932
"ENSG00000186666.5"	1.98154110118439	1.95815039995627
"ENSG00000135472.8"	3.11156858330864	2.74514883579126
"ENSG00000257771.5"	0.0951481154242669	0.0901035109611052
"ENSG00000257588.1"	0.192366648649675	0.217836562123778
"ENSG00000161798.6"	0.0466306614274592	0.180257172303898
"ENSG00000086159.12"	0.138451555619724	0.205421670631681
"ENSG00000161800.12"	4.48030660580012	4.28324559265449
"ENSG00000110881.11"	3.84940964079105	3.49118941330437
"ENSG00000066117.14"	5.10417892560315	4.90513439155155
"ENSG00000167588.12"	0.28335991119892	0.468072149179876
"ENSG00000178449.8"	0.102783876955408	0.110733679645125
"ENSG00000272368.2"	1.55163862609813	1.31853066817645
"ENSG00000139624.12"	4.43302354325719	4.13549068008805
"ENSG00000050405.13"	4.10037494389949	3.96718098727121
"ENSG00000257256.1"	0.148693666327614	0.15578918628068
"ENSG00000278842.1"	2.03606820106705	1.8493584617883
"ENSG00000185958.9"	0.030473265866064	0.041001884088942
"ENSG00000244266.1"	0.898102720637565	0.473790499533825
"ENSG00000161813.20"	3.64668939438381	3.68304741668857
"ENSG00000066084.12"	3.00306957546197	2.66339283701689
"ENSG00000271018.1"	0.944230339699425	0.953094429959764
"ENSG00000123268.8"	2.9526700408419	2.93172705779184
"ENSG00000186452.10"	0.00801328715195014	0.068865280850551
"ENSG00000185432.11"	4.13505013596847	4.09713899768378
"ENSG00000274156.1"	0.780983532317218	1.19746732560342
"ENSG00000271596.1"	0.951966093318872	1.53256494102256
"ENSG00000214511.3"	0.0948493918892895	0.0434694951154883
"ENSG00000274797.1"	0.366477033987992	1.74127043873353
"ENSG00000110911.14"	3.41938162051123	3.15278584431866
"ENSG00000050426.15"	5.21924406978154	5.07992794540145
"ENSG00000110925.6"	4.49784270289962	4.36974724918912
"ENSG00000135457.9"	3.38644489930087	3.08543287888467
"ENSG00000184271.15"	2.60714959837923	2.22929379131504
"ENSG00000183283.15"	4.12535554647043	4.04832041302082
"ENSG00000170545.16"	3.0977939782764	2.88553242960678
"ENSG00000110934.10"	0.0408232724457467	0.0221951403865204
"ENSG00000139629.15"	1.53379444120606	1.34014393156666
"ENSG00000050438.16"	2.32303629858249	2.14635525225571
"ENSG00000196876.9"	3.09108155865617	3.01374378143217
"ENSG00000257851.2"	0.411551958434832	0.199877518016554
"ENSG00000278451.1"	0.847437270582592	0.443398430610488
"ENSG00000261586.2"	0.41536279773377	0.678737212029177
"ENSG00000260473.1"	0.381589011383832	0.242805777862246
"ENSG00000259887.1"	0.502600387479168	0.248055888283597
"ENSG00000167612.12"	0.139333172170286	0.0643905383262896
"ENSG00000139567.12"	0.0538797470866136	0.0722952248056034
"ENSG00000135503.12"	3.19309033430291	3.05224790574768
"ENSG00000161835.10"	0.995228923829145	1.02801010673989
"ENSG00000123358.19"	2.81416502923283	2.59996515189545
"ENSG00000123395.14"	5.51528795488996	5.40984229023981
"ENSG00000257663.1"	1.63291670061103	1.58465806912363
"ENSG00000257542.4"	0.395747623794593	0.46348995223715
"ENSG00000167767.13"	3.90377122755223	3.6935296248337
"ENSG00000257137.5"	0.0338671844658352	0.214600967189462
"ENSG00000258279.2"	0.314004246388716	0.290763988305487
"ENSG00000135480.14"	1.00433565896533	0.819889895757725
"ENSG00000170442.11"	0.680270842132514	0.57951951281414
"ENSG00000135477.11"	0.0213433630634684	0.0569360664229204
"ENSG00000257830.1"	0.444620418069103	0.336252796543062
"ENSG00000205426.10"	2.03424196449176	1.79349254469031
"ENSG00000170523.3"	0.0252303289995942	0.0995969952596331
"ENSG00000274928.5"	0.0446189080578973	0.0202560365571359
"ENSG00000257500.1"	0.0086120635821347	0.0345769512860557
"ENSG00000257844.1"	0.0668831603290986	0.0304915771562014
"ENSG00000205420.10"	0.0293928169303473	0.0780509240931804
"ENSG00000139648.6"	0.0575009179285432	0.0261678762942133
"ENSG00000257675.1"	0.353734104560688	0.170027202842182
"ENSG00000185640.5"	0.0949451657128307	0.144029349732715
"ENSG00000241146.1"	0.335370143151165	0.234754049457231
"ENSG00000170421.12"	3.06741968956527	2.84951545674113
"ENSG00000111057.10"	7.26383848415153	7.04776924615181
"ENSG00000063046.17"	6.49206940472286	6.37034037852712
"ENSG00000257337.6"	0.934668356202872	0.853138994759396
"ENSG00000111077.17"	6.89342211034421	6.63953968215631
"ENSG00000167778.8"	4.04680583781537	3.83344172032107
"ENSG00000167779.7"	6.31521129968525	6.39415968914664
"ENSG00000167780.11"	0.490654368194558	0.576016106947313
"ENSG00000258016.1"	3.8283712265901	3.7984324423126
"ENSG00000257790.1"	0.389241645282611	0.763041064161336
"ENSG00000139631.18"	3.70359228506762	3.65898263728528
"ENSG00000257808.1"	0.235108194093314	0.162868419070079
"ENSG00000139651.10"	5.234969581369	5.01238622101579
"ENSG00000139626.15"	0.859544073951338	0.995759012673623
"ENSG00000172819.16"	4.19132543172744	4.15886121107396
"ENSG00000182544.8"	5.75454020253201	5.43597316225539
"ENSG00000135476.11"	4.33486083557713	4.12931870402018
"ENSG00000123349.13"	7.28340366289525	7.21926470571596
"ENSG00000257605.2"	2.8898765920954	3.177582834357
"ENSG00000139637.13"	4.70625228977458	4.71591478606607
"ENSG00000094914.12"	4.65972903259785	4.63389502644731
"ENSG00000170374.5"	0.111274177899995	0.136529408612843
"ENSG00000185591.9"	5.14568776565255	4.88678470639488
"ENSG00000135409.10"	0.0911525243557157	0.062174882233517
"ENSG00000257379.1"	1.11787589169344	1.42860575758129
"ENSG00000197111.15"	5.71119700762226	5.53533893852975
"ENSG00000139625.12"	5.00637647347203	4.75103092556091
"ENSG00000270175.1"	2.99057558229626	2.53617182621624
"ENSG00000139546.10"	5.31259057282708	5.13557401484455
"ENSG00000267281.2"	0.013565933975456	0.00815752323883395
"ENSG00000170653.18"	0.0728005302481012	0.0285263039782484
"ENSG00000257550.1"	0.464657770231377	0.0657796566391857
"ENSG00000135390.17"	4.68847589487317	4.4836027051315
"ENSG00000012822.15"	5.17812492833206	4.93347913566148
"ENSG00000123364.4"	0.963209151006585	1.01549907026073
"ENSG00000228630.5"	0.801153078792286	0.630535572621631
"ENSG00000123388.4"	1.3039175357354	1.5028699399166
"ENSG00000251151.2"	0.285154733816248	0.171825523884261
"ENSG00000180818.4"	0.0342329956907619	0.216778797492366
"ENSG00000250451.5"	0.707598770765389	0.227727064365951
"ENSG00000198353.7"	0.753064502391798	0.518535789068782
"ENSG00000248265.1"	0.0581104717987932	0.0339167755592068
"ENSG00000250432.5"	0.0262870374769441	0.0178019714866166
"ENSG00000123415.15"	2.09254843962019	1.90357711840042
"ENSG00000250742.2"	0.116380958808707	0.0148036927784977
"ENSG00000283073.1"	0.0364428677735278	0.0963888107936392
"ENSG00000094916.13"	7.15988586183987	7.0407327056129
"ENSG00000257596.1"	0.0538958227595369	0.014756237196622
"ENSG00000258344.1"	0.192432419735626	0.23315169979155
"ENSG00000123405.13"	1.42304641102544	1.34419145197459
"ENSG00000111481.9"	4.2067441280601	4.01452207345394
"ENSG00000258137.5"	0.00999997759440693	0.00675979102842273
"ENSG00000139572.3"	0.38567486690908	0.319990918287044
"ENSG00000161642.17"	2.87105450251981	2.73900298291723
"ENSG00000161638.10"	6.97954627865855	6.87225337570206
"ENSG00000123338.12"	0.0283236846679685	0.0798331693833451
"ENSG00000123360.11"	0.958015647973774	0.91705297249905
"ENSG00000135447.16"	0.0402660844979163	0.0182648841754382
"ENSG00000257634.1"	0.0399308328438021	0.155358879450508
"ENSG00000270858.1"	0.531178191381973	0.263472720802902
"ENSG00000172551.10"	0.0446688195316282	0.00872587812287025
"ENSG00000135426.14"	0.0146812325156746	0.00662721522563043
"ENSG00000179899.8"	2.70548737096985	2.56483825176789
"ENSG00000258763.5"	0.00955630633276582	0.0192925440467321
"ENSG00000258921.1"	0.0426174973418079	0.0116351484966687
"ENSG00000170439.6"	3.99903490294039	3.90250035533515
"ENSG00000135424.15"	4.63381526969628	4.48847600872179
