set_name	primary_diagnosis	gsva_score	sd	up_down
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	cell_line1	0.236851588383321	0.00223454069116766	red
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	cell_line2	0.258890898845189	0.00171257067909518	red
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	cell_line1	-0.125742355477504	0.00140613389213861	blue
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	cell_line2	-0.163124290941714	0.00159759715709059	blue
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	cell_line1	-0.184866357448446	0.0320399632941064	blue
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	cell_line2	-0.0160975759762179	0.0116689050401643	blue
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	cell_line1	0.255690678768462	0.00790543567592241	red
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	cell_line2	0.236465438637462	0.00357798181013724	red
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	cell_line1	-0.00938624470045903	0.00475926974194406	blue
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	cell_line2	0.267134839827453	0.00320209556932877	red
REACTOME_INTERFERON_GAMMA_SIGNALING	cell_line1	-0.0653642647172853	0.0130305250515103	blue
REACTOME_INTERFERON_GAMMA_SIGNALING	cell_line2	0.116221894164164	0.00261052572587544	red
REACTOME_INTERFERON_SIGNALING	cell_line1	0.0558893053187475	0.000367049188153717	red
REACTOME_INTERFERON_SIGNALING	cell_line2	0.208475024660885	0.00336822253995725	red
REACTOME_INTERLEUKIN_10_SIGNALING	cell_line1	-0.00269396203998162	0.0113211566320304	blue
REACTOME_INTERLEUKIN_10_SIGNALING	cell_line2	0.0568898128874671	0.00452382717943554	red
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	cell_line1	0.282593292878162	0.000584817865874667	red
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	cell_line2	0.298997396068228	0.00225153319454718	red
REACTOME_INTERLEUKIN_12_SIGNALING	cell_line1	0.301062722721112	0.00402709382222813	red
REACTOME_INTERLEUKIN_12_SIGNALING	cell_line2	0.322817153609047	0.00293670984146275	red
REACTOME_INTERLEUKIN_15_SIGNALING	cell_line1	-0.0430301728834471	0.00831901464184176	blue
REACTOME_INTERLEUKIN_15_SIGNALING	cell_line2	0.0364610894232857	0.0116162021542567	red
REACTOME_INTERLEUKIN_17_SIGNALING	cell_line1	0.15104794616229	8.2823602141354e-05	red
REACTOME_INTERLEUKIN_17_SIGNALING	cell_line2	0.16917357106778	0.000844740758989125	red
REACTOME_INTERLEUKIN_18_SIGNALING	cell_line1	-0.0413908357634307	0.0167804814028056	blue
REACTOME_INTERLEUKIN_18_SIGNALING	cell_line2	-0.185656501522092	0.01665427017541	blue
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	cell_line1	0.190446124758095	0.0057960481399639	red
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	cell_line2	0.210823573611505	0.000532468084259117	red
REACTOME_INTERLEUKIN_1_PROCESSING	cell_line1	0.184151357000545	0.0019958278754049	red
REACTOME_INTERLEUKIN_1_PROCESSING	cell_line2	0.157049482915387	0.00393318530183508	red
REACTOME_INTERLEUKIN_1_SIGNALING	cell_line1	0.226933842323586	0.00892707264559366	red
REACTOME_INTERLEUKIN_1_SIGNALING	cell_line2	0.246796764380696	0.000457711084916595	red
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	cell_line1	0.0467333985139844	0.00496400177207982	red
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	cell_line2	0.13064538878432	0.00274014900539286	red
REACTOME_INTERLEUKIN_21_SIGNALING	cell_line1	-0.0253764439861622	0.00495317625210217	blue
REACTOME_INTERLEUKIN_21_SIGNALING	cell_line2	0.0317417589931113	0.00907642606463813	red
REACTOME_INTERLEUKIN_23_SIGNALING	cell_line1	0.0469758089271421	0.0152089753830478	red
REACTOME_INTERLEUKIN_23_SIGNALING	cell_line2	0.0780878964522436	0.0017767128084126	red
REACTOME_INTERLEUKIN_27_SIGNALING	cell_line1	0.192692223390463	0.00330689309536875	red
REACTOME_INTERLEUKIN_27_SIGNALING	cell_line2	0.228392858816858	0.000394987247382679	red
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	cell_line1	-0.115223465819201	0.00357583752178552	blue
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	cell_line2	-0.0682582846767642	0.00285124074872788	blue
REACTOME_INTERLEUKIN_2_SIGNALING	cell_line1	-0.181133238130787	0.012088503290056	blue
REACTOME_INTERLEUKIN_2_SIGNALING	cell_line2	-0.0645366043809546	0.0153196057493411	blue
REACTOME_INTERLEUKIN_35_SIGNALLING	cell_line1	0.115610047965041	0.00193285222008149	red
REACTOME_INTERLEUKIN_35_SIGNALLING	cell_line2	0.191650228502297	0.00232466640018908	red
REACTOME_INTERLEUKIN_37_SIGNALING	cell_line1	0.00677213794913405	0.00913479764055906	red
REACTOME_INTERLEUKIN_37_SIGNALING	cell_line2	0.112995758549799	0.0014101943882815	red
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	cell_line1	0.0389081881033001	0.00349923457982508	red
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	cell_line2	0.079888715948206	0.00319883979973879	red
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	cell_line1	0.101107230064307	0.00817669966716868	red
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	cell_line2	0.182476893135715	0.00121975250313948	red
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	cell_line1	0.105857184261943	0.00498598908710058	red
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	cell_line2	0.193389309429439	0.00143863599201943	red
REACTOME_INTERLEUKIN_6_SIGNALING	cell_line1	0.119492764302833	0.00683478829631064	red
REACTOME_INTERLEUKIN_6_SIGNALING	cell_line2	0.306944154481015	1.62739931990763e-05	red
REACTOME_INTERLEUKIN_7_SIGNALING	cell_line1	-0.0228572050708534	0.0163416985333026	blue
REACTOME_INTERLEUKIN_7_SIGNALING	cell_line2	0.089457999042992	0.00524122357599112	red
REACTOME_INTERLEUKIN_9_SIGNALING	cell_line1	0.041928862179484	0.00541986904647105	red
REACTOME_INTERLEUKIN_9_SIGNALING	cell_line2	0.115831393913539	0.0114014743494047	red
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	cell_line1	-0.110305501620097	0.000676280344724636	blue
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	cell_line2	-0.0726790625901608	0.00131704217327819	blue
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	cell_line1	0.117366819949028	0.00406363762831717	red
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	cell_line2	0.172794824519143	2.28953753348843e-05	red
REACTOME_INTRAFLAGELLAR_TRANSPORT	cell_line1	0.166418757191446	0.000971448938569153	red
REACTOME_INTRAFLAGELLAR_TRANSPORT	cell_line2	0.0906912376636903	0.00116654502011916	red
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	cell_line1	0.168229995097026	0.00464871315820486	red
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	cell_line2	0.169319855718296	0.00137499062167291	red
REACTOME_INTRA_GOLGI_TRAFFIC	cell_line1	0.0841040834825899	0.00846036320764518	red
REACTOME_INTRA_GOLGI_TRAFFIC	cell_line2	0.0794171019249249	0.00161946762623954	red
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	cell_line1	0.213462683317902	0.00371174449761849	red
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	cell_line2	0.2235424572631	0.00151732487747753	red
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	cell_line1	-0.0654070795568494	0.00422604331395986	blue
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	cell_line2	-0.177445453679621	0.00457209566205555	blue
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	cell_line1	-0.0840151198735299	0.00381469685994574	blue
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	cell_line2	-0.100581281464815	0.00215195134495491	blue
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	cell_line1	-0.105477389992193	0.00163632495440472	blue
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	cell_line2	-0.0377881744046072	0.0164607906868433	blue
REACTOME_ION_CHANNEL_TRANSPORT	cell_line1	-0.0632677229052866	0.00271747103807199	blue
REACTOME_ION_CHANNEL_TRANSPORT	cell_line2	-0.0161601628813399	0.00375501156175617	blue
REACTOME_ION_HOMEOSTASIS	cell_line1	-0.00925579836635866	0.00487174440252607	blue
REACTOME_ION_HOMEOSTASIS	cell_line2	0.0200619395160971	0.00189896224578111	red
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	cell_line1	-0.0370620343888352	0.00285674442182079	blue
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	cell_line2	0.0146132373954255	0.00138280922493355	red
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	cell_line1	0.25301861419759	0.000866834695397411	red
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	cell_line2	0.244960234385936	0.00327501874123609	red
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	cell_line1	0.228770258331041	0.00604975161205996	red
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	cell_line2	0.224572219344144	0.0050801643751387	red
REACTOME_IRAK4_DEFICIENCY_TLR2_4	cell_line1	-0.00822951257996588	0.00870794389570699	blue
REACTOME_IRAK4_DEFICIENCY_TLR2_4	cell_line2	0.00696506655899207	0.00270767901020996	red
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	cell_line1	0.263049157929012	0.00168790506335247	red
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	cell_line2	0.330478590114291	0.00200380606815341	red
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	cell_line1	0.203801029746121	0.0038985035504489	red
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	cell_line2	0.273967775239029	0.010027217264763	red
REACTOME_IRON_UPTAKE_AND_TRANSPORT	cell_line1	0.204715174892218	0.00191016151698427	red
REACTOME_IRON_UPTAKE_AND_TRANSPORT	cell_line2	0.196647837128341	0.00370379229378674	red
REACTOME_IRS_MEDIATED_SIGNALLING	cell_line1	-0.0183067063310463	0.00108849001213654	blue
REACTOME_IRS_MEDIATED_SIGNALLING	cell_line2	0.0435254767774514	0.00857212283700048	red
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	cell_line1	0.162471737657614	0.00674067182407826	red
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	cell_line2	0.164066412448138	0.00675564809441755	red
REACTOME_JOSEPHIN_DOMAIN_DUBS	cell_line1	0.424598883672977	0.00419336651630246	red
REACTOME_JOSEPHIN_DOMAIN_DUBS	cell_line2	0.41121511545825	0.0015514545884953	red
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	cell_line1	0.0711717641786436	0.00935140188449321	red
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	cell_line2	0.0355978339257199	0.00907107210677514	red
REACTOME_KERATAN_SULFATE_DEGRADATION	cell_line1	-0.0357864376498905	0.000126253741884164	blue
REACTOME_KERATAN_SULFATE_DEGRADATION	cell_line2	0.0594866031159928	0.00198465053568356	red
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	cell_line1	0.077306066708735	0.00793812064089252	red
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	cell_line2	0.0621701139054042	0.0106253318709745	red
REACTOME_KERATINIZATION	cell_line1	0.0309727525781042	0.00948163081849701	red
REACTOME_KERATINIZATION	cell_line2	-0.103920708222718	0.00286874172188034	blue
REACTOME_KETONE_BODY_METABOLISM	cell_line1	-0.0611478273271049	0.000562083352945521	blue
REACTOME_KETONE_BODY_METABOLISM	cell_line2	-0.0229567032846242	6.67845534729528e-05	blue
REACTOME_KILLING_MECHANISMS	cell_line1	0.225321299150584	0.00272794967765438	red
REACTOME_KILLING_MECHANISMS	cell_line2	0.368428154349561	0.00348223530210054	red
REACTOME_KINESINS	cell_line1	0.129213888561318	0.0038549033766504	red
REACTOME_KINESINS	cell_line2	0.0881555912396448	0.00227167456049322	red
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	cell_line1	0.303218195337067	0.000783034992670499	red
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	cell_line2	0.275276181349603	0.00944140185828778	red
REACTOME_L1CAM_INTERACTIONS	cell_line1	0.0689955278028443	0.00378396772746735	red
REACTOME_L1CAM_INTERACTIONS	cell_line2	0.105181197950381	0.00012376380027126	red
REACTOME_LAGGING_STRAND_SYNTHESIS	cell_line1	0.205687847314868	0.00151986612066731	red
REACTOME_LAGGING_STRAND_SYNTHESIS	cell_line2	0.198428831789619	0.00219172636258444	red
REACTOME_LAMININ_INTERACTIONS	cell_line1	-0.0510237152077114	0.00428288557378676	blue
REACTOME_LAMININ_INTERACTIONS	cell_line2	0.166466632993934	0.00235372627352168	red
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	cell_line1	0.267714103647449	0.00284790045497678	red
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	cell_line2	0.223751797633203	0.00199331010188156	red
REACTOME_LDL_CLEARANCE	cell_line1	0.163266504621626	0.00883969031248393	red
REACTOME_LDL_CLEARANCE	cell_line2	0.189163310818898	0.0097729913944069	red
REACTOME_LEISHMANIA_INFECTION	cell_line1	0.0370672406729994	0.00130556060486189	red
REACTOME_LEISHMANIA_INFECTION	cell_line2	0.0799435446048095	0.00338860767561835	red
REACTOME_LGI_ADAM_INTERACTIONS	cell_line1	-0.134641254579909	0.036114841780582	blue
REACTOME_LGI_ADAM_INTERACTIONS	cell_line2	-0.0863988376729057	0.0182553078803026	blue
REACTOME_LIGAND_RECEPTOR_INTERACTIONS	cell_line1	-0.204602012722888	0.00426762105874411	blue
REACTOME_LIGAND_RECEPTOR_INTERACTIONS	cell_line2	-0.0468985518824587	0.00945182349506818	blue
REACTOME_LINOLEIC_ACID_LA_METABOLISM	cell_line1	0.20315182126775	0.00397001874648542	red
REACTOME_LINOLEIC_ACID_LA_METABOLISM	cell_line2	0.301287481083699	0.0113296019627478	red
REACTOME_LIPID_PARTICLE_ORGANIZATION	cell_line1	-0.13446235659752	0.0543137643974304	blue
REACTOME_LIPID_PARTICLE_ORGANIZATION	cell_line2	-0.202591170377431	0.0261290762298872	blue
REACTOME_LIPOPHAGY	cell_line1	0.25615537995782	0.00796041986473871	red
REACTOME_LIPOPHAGY	cell_line2	0.21763049597968	0.00215191972986559	red
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	cell_line1	0.187277440719244	0.001582146636113	red
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	cell_line2	0.219713478391354	0.00489061176624833	red
REACTOME_LONG_TERM_POTENTIATION	cell_line1	-0.13096405326669	0.011502250435632	blue
REACTOME_LONG_TERM_POTENTIATION	cell_line2	-0.0283782586465158	0.000998185399261662	blue
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME	cell_line1	0.165389502562868	0.0115382095254485	red
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME	cell_line2	0.215479177482314	0.00432066663447103	red
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER	cell_line1	0.0617351299975537	0.0135536108126127	red
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER	cell_line2	0.249753233026209	0.0127672877589205	red
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX	cell_line1	0.100734502036462	0.0146513868824047	red
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX	cell_line2	0.142475417123505	0.0119172856720838	red
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	cell_line1	0.276251482661984	0.0120954968716756	red
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	cell_line2	0.296946350002324	0.0121970081777347	red
REACTOME_LYSINE_CATABOLISM	cell_line1	-0.0303620062434793	0.00224826762762627	blue
REACTOME_LYSINE_CATABOLISM	cell_line2	0.0547601548283259	7.31293100285954e-05	red
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	cell_line1	0.231481531081518	0.00180918322380517	red
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	cell_line2	0.196024945764507	0.00782676497727461	red
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS	cell_line1	-0.0141274232547563	0.0255062145698767	blue
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS	cell_line2	0.118299019998171	0.00849895591072643	red
REACTOME_MAP2K_AND_MAPK_ACTIVATION	cell_line1	0.178520389524127	0.00397642884797717	red
REACTOME_MAP2K_AND_MAPK_ACTIVATION	cell_line2	0.223486520651305	0.00142941896012289	red
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	cell_line1	0.188340278171826	0.000316070301538636	red
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	cell_line2	0.228951243409377	0.00328370282824038	red
REACTOME_MAPK1_ERK2_ACTIVATION	cell_line1	0.069647613596052	0.00326594572365133	red
REACTOME_MAPK1_ERK2_ACTIVATION	cell_line2	0.245764756766343	0.00305122090040073	red
REACTOME_MAPK3_ERK1_ACTIVATION	cell_line1	0.115124803082295	4.69778171854637e-05	red
REACTOME_MAPK3_ERK1_ACTIVATION	cell_line2	0.274750864839995	0.00477423538569002	red
REACTOME_MAPK6_MAPK4_SIGNALING	cell_line1	0.242361681555625	0.0114078170360643	red
REACTOME_MAPK6_MAPK4_SIGNALING	cell_line2	0.282527940904351	0.00141100889096263	red
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	cell_line1	0.0956014996735922	0.0041885694137511	red
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	cell_line2	0.143670816222567	0.000914617506681318	red
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	cell_line1	0.169218042174105	0.0015071261284249	red
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	cell_line2	0.193739937447223	0.00280458122205301	red
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	cell_line1	0.37423556525597	0.00622341170301584	red
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	cell_line2	0.35084474580108	0.0056466912891885	red
REACTOME_MATURATION_OF_PROTEIN_3A	cell_line1	-0.0497786353787952	0.000170223979302659	blue
REACTOME_MATURATION_OF_PROTEIN_3A	cell_line2	0.033226026050997	0.0144828324376115	red
REACTOME_MATURATION_OF_SARS_COV_1_NUCLEOPROTEIN	cell_line1	0.124982962260492	0.00118683127844714	red
REACTOME_MATURATION_OF_SARS_COV_1_NUCLEOPROTEIN	cell_line2	0.228327616922596	0.00793054982212799	red
REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN	cell_line1	0.385509592739261	0.00344694404915764	red
REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN	cell_line2	0.502557706972013	0.000322083319265801	red
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN	cell_line1	0.177883936809727	0.00198512293693798	red
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN	cell_line2	0.251203971059005	0.00233518266688061	red
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	cell_line1	0.140469721134081	0.00217126628427625	red
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	cell_line2	0.23164709804684	0.000362050645263868	red
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	cell_line1	0.0697270002519778	0.00172919747016669	red
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	cell_line2	0.149935679976931	0.0123487826975369	red
REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS	cell_line1	-0.0772058763385895	0.00281433136218066	blue
REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS	cell_line2	-0.0609324747521348	0.00554349975270169	blue
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	cell_line1	0.0955522526430294	0.000486289659231265	red
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	cell_line2	0.103244983196096	0.00794060658486222	red
REACTOME_MEIOSIS	cell_line1	0.113915648259053	0.0121536113599411	red
REACTOME_MEIOSIS	cell_line2	0.116401938471118	0.00628380309235899	red
REACTOME_MEIOTIC_RECOMBINATION	cell_line1	0.147399496156035	0.0135553597628193	red
REACTOME_MEIOTIC_RECOMBINATION	cell_line2	0.103126843853518	0.0040442080429857	red
REACTOME_MEIOTIC_SYNAPSIS	cell_line1	0.0940545687759828	0.0112973805209809	red
REACTOME_MEIOTIC_SYNAPSIS	cell_line2	0.123360959146737	0.00803137314997617	red
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	cell_line1	-0.0341641615293202	0.0105924801541223	blue
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	cell_line2	-0.0811157883047727	0.00102073705491094	blue
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	cell_line1	-0.401694156610807	0.00794813666291159	blue
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	cell_line2	-0.391937340947498	0.00132637986275708	blue
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	cell_line1	0.247735064829592	0.00158012923629611	red
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	cell_line2	0.244350381280574	0.00055182229714498	red
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	cell_line1	-0.129320820635191	0.0162962017965973	blue
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	cell_line2	0.127134182202412	0.00115834604848657	red
REACTOME_METABOLISM_OF_CARBOHYDRATES	cell_line1	0.111405566868027	0.000444224310871561	red
REACTOME_METABOLISM_OF_CARBOHYDRATES	cell_line2	0.166001058946062	0.00255643998690805	red
REACTOME_METABOLISM_OF_COFACTORS	cell_line1	0.209381279969099	0.00530795996725324	red
REACTOME_METABOLISM_OF_COFACTORS	cell_line2	0.150136786105602	0.00380939722937665	red
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	cell_line1	0.0311563767634001	0.0110113533074858	red
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	cell_line2	0.0583165222154378	0.00230037123128974	red
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	cell_line1	0.176522336962917	0.000336048638230622	red
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	cell_line2	0.182903413017957	0.00578992312380223	red
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE	cell_line1	-0.0218062636703607	0.0135340167010266	blue
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE	cell_line2	0.00757147240545983	0.00192626211691731	red
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	cell_line1	0.0905527779232629	0.0270766841163676	red
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	cell_line2	0.282071999234146	0.00403440683472831	red
REACTOME_METABOLISM_OF_NUCLEOTIDES	cell_line1	0.187995788666773	0.00680307704868376	red
REACTOME_METABOLISM_OF_NUCLEOTIDES	cell_line2	0.190728588808978	0.00180004902117943	red
REACTOME_METABOLISM_OF_POLYAMINES	cell_line1	0.299326132122761	0.0131050622039553	red
REACTOME_METABOLISM_OF_POLYAMINES	cell_line2	0.316167480903038	0.00160687347372115	red
REACTOME_METABOLISM_OF_PORPHYRINS	cell_line1	0.113953382025896	0.00442280555622328	red
REACTOME_METABOLISM_OF_PORPHYRINS	cell_line2	0.091420113678777	0.015003787786631	red
REACTOME_METABOLISM_OF_STEROIDS	cell_line1	0.0703075556042087	0.00177500546876847	red
REACTOME_METABOLISM_OF_STEROIDS	cell_line2	0.0820634854825205	0.00285306167972286	red
REACTOME_METABOLISM_OF_STEROID_HORMONES	cell_line1	-0.00164881779700023	0.00553053831408897	blue
REACTOME_METABOLISM_OF_STEROID_HORMONES	cell_line2	-0.0421309329619595	0.00374129775948706	blue
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	cell_line1	0.0728591204598869	0.000885062073802833	red
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	cell_line2	0.102701532892324	0.00196863415188937	red
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	cell_line1	0.0627231542635068	0.0010946416772401	red
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	cell_line2	0.110198394789979	0.00149961500583305	red
REACTOME_METALLOPROTEASE_DUBS	cell_line1	0.227773490000794	0.00165298003629376	red
REACTOME_METALLOPROTEASE_DUBS	cell_line2	0.182078503311903	0.0156450823443227	red
REACTOME_METAL_ION_SLC_TRANSPORTERS	cell_line1	0.114353281936183	5.36024785819271e-06	red
REACTOME_METAL_ION_SLC_TRANSPORTERS	cell_line2	0.157046682127733	0.00466184566415087	red
REACTOME_METHIONINE_SALVAGE_PATHWAY	cell_line1	0.204586206641774	0.018521965717355	red
REACTOME_METHIONINE_SALVAGE_PATHWAY	cell_line2	0.202425736638435	0.000654117361163475	red
REACTOME_METHYLATION	cell_line1	0.224236366960806	0.00131058716428438	red
REACTOME_METHYLATION	cell_line2	0.271521558569393	0.0031247983118758	red
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING	cell_line1	-0.0319040682455743	0.0136974613962515	blue
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING	cell_line2	-0.0050323248479108	0.0332411123677129	blue
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	cell_line1	-0.0102091941584442	0.00597967079092678	blue
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	cell_line2	0.182778824483881	0.00199843777792706	red
REACTOME_MET_ACTIVATES_PTPN11	cell_line1	0.00345276293735202	0.00285914129378335	red
REACTOME_MET_ACTIVATES_PTPN11	cell_line2	0.0776984748652448	0.018802949897225	red
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1	cell_line1	0.111450110813878	0.00616089212441206	red
